"case","group","value"
"n13",2,11.2588843706177
"n13",2,10.6912726859282
"n13",2,16.288211319715
"n13",2,6.25448926327108
"n13",2,9.48708951484621
"n13",2,13.047625768599
"n13",2,11.6195923481681
"n13",2,8.79332234924569
"n13",2,14.9127417394974
"n13",2,11.170620829169
"n13",2,12.6097936268465
"n13",2,13.600563773964
"n13",2,11.3794330331315
"n13",2,7.95955013110057
"n13",2,9.70951488556337
"n13",2,11.6434951282093
"n13",2,7.78153304369217
"n13",2,12.4323813227113
"n13",2,6.78351665132283
"n13",2,6.43575813877296
"n13",2,13.0222383625024
"n13",2,10.465379188495
"n13",2,9.35806908714554
"n13",2,11.398833368951
"n13",2,10.8114265439929
"n13",2,8.01450531389234
"n13",2,11.8768194811383
"n13",2,9.79194901136221
"n13",2,11.2490227931782
"n13",2,11.1134137520295
"n13",2,11.9026011351524
"n13",2,8.96145653138633
"n13",2,10.8768278878973
"n13",2,12.5044625603281
"n13",2,6.2732584469424
"n13",2,10.1069790452401
"n13",2,7.85909815392391
"n13",2,10.1168115665079
"n13",2,11.5622846708507
"n13",2,10.6265356380594
"n13",2,10.1617726424864
"n13",2,12.3978152089201
"n13",2,7.87265455162833
"n13",2,15.0937892538669
"n13",2,11.0366947998421
"n13",2,9.04964968462477
"n13",2,10.3457540754756
"n13",2,9.56199565614628
"n13",2,14.3754379062668
"n13",2,10.7636534208976
"n13",2,7.71782868253747
"n13",2,11.6815136256542
"n13",2,10.0434159806217
"n13",2,11.6336612154929
"n13",2,14.5955732848506
"n13",2,5.88047726594324
"n13",2,11.6560266700748
"n13",2,12.0875491067968
"n13",2,5.20856981987147
"n13",2,9.90088789160201
"n13",2,11.120867622453
"n13",2,8.40479289811231
"n13",2,10.6410378473656
"n13",2,10.970343045257
"n13",2,10.0172125013692
"n13",2,10.8687215821554
"n13",2,12.9440687176513
"n13",2,10.4718557625826
"n13",2,11.2555764862498
"n13",2,9.20523014984909
"n13",2,15.6648740958373
"n13",2,8.08659190238296
"n13",2,12.1591915581479
"n13",2,6.90962077669796
"n13",2,12.945739203141
"n13",2,8.13550594017782
"n13",2,13.1006007955291
"n13",2,10.727584619011
"n13",2,10.7531661896607
"n13",2,10.2627202160656
"n13",2,8.67630238610231
"n13",2,11.3198347067265
"n13",2,8.7218307999453
"n13",2,14.1137369141957
"n13",2,7.79877486981891
"n13",2,9.35278832161367
"n13",2,8.94166925346512
"n13",2,10.0285714436575
"n13",2,11.4213365329176
"n13",2,10.3541621656909
"n13",2,12.3208906440459
"n13",2,9.28570628414381
"n13",2,9.47767698997011
"n13",2,10.189726171638
"n13",2,11.578021689363
"n13",2,5.00998889924058
"n13",2,8.67927039490466
"n13",2,9.7921887061742
"n13",2,11.9609577045481
"n13",2,14.2257919815123
"n13",2,8.8281318511197
"n13",2,11.4948795419342
"n13",2,7.40930252902579
"n13",2,7.21208972263841
"n13",2,12.3971744740591
"n13",2,13.1836017685532
"n13",2,11.9715849171546
"n13",2,11.0783626930332
"n13",2,8.45534757866895
"n13",2,8.93592512523811
"n13",2,9.91478511324587
"n13",2,11.7492099146807
"n13",2,8.71566042712475
"n13",2,11.0167163446961
"n13",2,10.073744016847
"n13",2,11.5970143263921
"n13",2,10.769737350983
"n13",2,8.35675463539502
"n13",2,13.2124660266119
"n13",2,6.76025559411589
"n13",2,9.34400890759242
"n13",2,9.40542095748948
"n13",2,7.82944929564123
"n13",2,15.0526807225324
"n13",2,6.95397790453869
"n13",2,10.7183412396992
"n13",2,11.751946803961
"n13",2,12.8885296038876
"n13",2,11.6984811302668
"n13",2,10.1377333698495
"n13",2,11.1176889295561
"n13",2,11.7602456861429
"n13",2,13.2665067532751
"n13",2,12.1213211709115
"n13",2,10.9293672140268
"n13",2,5.18869833887156
"n13",2,8.91838928871756
"n13",2,8.96492898337275
"n13",2,11.5266415296726
"n13",2,11.9775948161896
"n13",2,9.78511440762538
"n13",2,9.6179784646481
"n13",2,10.797369819759
"n13",2,8.91862753723172
"n13",2,10.666377649012
"n13",2,8.36123861578508
"n13",2,10.6110622805822
"n13",2,9.45067650479688
"n13",2,9.76942663416767
"n13",2,11.7925627431069
"n13",2,9.47577149519718
"n13",2,12.8728395849947
"n13",2,10.0578889047393
"n13",2,12.2849269000022
"n13",2,12.517009922159
"n13",2,12.9946870120089
"n13",2,13.6191456363577
"n13",2,11.7915860345828
"n13",2,8.63874235399259
"n13",2,9.04589896343015
"n13",2,12.1793976918324
"n13",2,6.43278382318371
"n13",2,9.22906019661168
"n13",2,11.8762381843978
"n13",2,8.08167671468816
"n13",2,8.10220363268921
"n13",2,12.6430374782378
"n13",2,9.82566905119472
"n13",2,13.7681351743862
"n13",2,8.12679975220719
"n13",2,9.51433834288993
"n13",2,12.1489999937077
"n13",2,10.2642858680706
"n13",2,11.893934049429
"n13",2,6.81371591904983
"n13",2,8.30692933810022
"n13",2,9.1716612017954
"n13",2,12.2043586709753
"n13",2,14.5490997012649
"n13",2,12.1455815422444
"n13",2,8.99277835548469
"n13",2,10.4827991056989
"n13",2,9.5941533561714
"n13",2,10.2561156876249
"n13",2,6.32039550669119
"n13",2,9.25555303935087
"n13",2,7.4752769909558
"n13",2,9.5380810595318
"n13",2,12.6065431721864
"n13",2,8.85909021491754
"n13",2,11.9719077619289
"n13",2,10.4410742835077
"n13",2,7.30376706642621
"n13",2,12.7639577902923
"n13",2,11.0832939259374
"n13",2,10.6944977580985
"n13",2,11.5225347220381
"n13",2,11.8853002818662
"n13",2,11.6161356907973
"n13",2,8.57086633755676
"n13",2,9.77148756294076
"n13",2,8.89970103183609
"n13",2,10.833613410229
"n13",2,8.32169400603683
"n13",2,9.61600242469165
"n13",2,9.57111367149183
"n13",2,12.9142407937757
"n13",2,9.64808622124082
"n13",2,11.9110251543602
"n13",2,7.3473372461101
"n13",2,13.3835659541206
"n13",2,9.52017556625763
"n13",2,9.74237226861881
"n13",2,7.6128263924372
"n13",2,11.5383089940167
"n13",2,10.9117401162924
"n13",2,11.9759139603353
"n13",2,10.9009451979931
"n13",2,5.77992255305796
"n13",2,8.81113010329634
"n13",2,8.92168492132701
"n13",2,10.8847147910901
"n13",2,12.5170319555163
"n13",2,12.8493963311879
"n13",2,11.6227231301055
"n13",2,11.2973139269595
"n13",2,11.7607457741201
"n13",2,14.6551372289649
"n13",2,12.8089952583078
"n13",2,10.3883192037993
"n13",2,11.4534013882058
"n13",2,12.4718703614965
"n13",2,9.56064428425236
"n13",2,11.659538949117
"n13",2,9.85132906766611
"n13",2,10.2023068508995
"n13",2,9.93269142761467
"n13",2,10.0947843291166
"n13",2,9.58564470006017
"n13",2,11.2993547002432
"n13",2,8.28142203715269
"n13",2,11.694711036094
"n13",2,11.5779528749608
"n13",2,8.93997272165437
"n13",2,10.7447127041069
"n13",2,10.4522201504457
"n13",2,9.71630713219873
"n13",2,11.7456172830888
"n13",2,13.7268691003938
"n13",2,10.6717399393753
"n13",2,5.72238316269786
"n13",2,12.599144984199
"n13",2,6.27590571609025
"n13",2,12.648121298267
"n13",2,7.74048059909101
"n13",2,10.5325237656072
"n13",2,9.75015441339148
"n13",2,7.60484394430266
"n13",2,8.35620163841357
"n13",2,10.2679057700842
"n13",2,8.32883060866174
"n13",2,12.1639032987125
"n13",2,9.79756916135436
"n13",2,9.15334562611896
"n13",2,10.7709135402219
"n13",2,10.6559216172281
"n13",2,7.99423688560793
"n13",2,8.41925202354505
"n13",2,11.3685853457655
"n13",2,10.0094178026153
"n13",2,11.0358437842781
"n13",2,14.4742921642472
"n13",2,11.385256026963
"n13",2,10.91982435769
"n13",2,7.65731912180788
"n13",2,6.41048130382483
"n13",2,9.74088842564816
"n13",2,10.9536374497567
"n13",2,11.1305648537811
"n13",2,11.7773462933878
"n13",2,12.9587041096637
"n13",2,9.10576666252102
"n13",2,11.6822221431681
"n13",2,11.0781496210889
"n13",2,10.9106056833734
"n13",2,15.2212860513102
"n13",2,6.78135024061568
"n13",2,13.5790357954128
"n13",2,8.85869086705547
"n13",2,15.8069823215092
"n13",2,12.3306143666608
"n13",2,9.86488274662722
"n13",2,9.49034683389742
"n13",2,10.9765353272162
"n13",2,11.0617331169621
"n13",2,11.5906083539252
"n13",2,14.596078748184
"n13",2,12.6750360412023
"n13",2,9.69765396587845
"n13",2,13.8891865496719
"n13",2,14.858815316469
"n13",2,13.1002063068349
"n13",2,13.3573330800922
"n13",2,5.98207593090665
"n13",2,15.770151137852
"n13",2,8.98953389216896
"n13",2,11.2073054706174
"n13",2,9.98086945573264
"n13",2,11.7487726370527
"n13",2,11.6740912225549
"n13",2,14.205757002791
"n13",2,10.3747140587737
"n13",2,8.4130822624846
"n13",2,13.2454080152759
"n13",2,12.2575687803233
"n13",2,10.746690948478
"n13",2,12.1879226649729
"n13",2,8.68349308871126
"n13",2,9.20253724803121
"n13",2,10.5237542470871
"n13",2,11.9237950138049
"n13",2,13.8726191893511
"n13",2,15.3173410708998
"n13",2,11.7331380533374
"n13",2,12.6423569300362
"n13",2,7.89653523974729
"n13",2,12.2449338244202
"n13",2,9.61565526078103
"n13",2,7.89326719505955
"n13",2,9.28510617725045
"n13",2,13.7136262581987
"n13",2,8.6576922218738
"n13",2,11.0472284753935
"n13",2,9.24848132625925
"n13",2,13.0374703974207
"n13",2,11.5601602888117
"n13",2,10.2239508061415
"n13",2,14.499221245677
"n13",2,9.31644742011447
"n13",2,8.93296645959331
"n13",2,9.46738323625877
"n13",2,8.98280208001904
"n13",2,7.47653620553115
"n13",2,13.7315946330787
"n13",2,13.7993501356194
"n13",2,9.75727159798592
"n13",2,10.4905471658035
"n13",2,10.7591671014016
"n13",2,11.6102455818297
"n13",2,12.5147638806188
"n13",2,9.82008495837871
"n13",2,10.222887280023
"n13",2,9.26561837844401
"n13",2,10.804232261498
"n13",2,7.7141208684833
"n13",2,14.3326828147744
"n13",2,9.45629646953957
"n13",2,9.57598406384719
"n13",2,11.6002294593588
"n13",2,11.5400401957801
"n13",2,12.6998972791782
"n13",2,8.9712311627836
"n13",2,8.82915531867655
"n13",2,5.9594130920705
"n13",2,8.87875980732342
"n13",2,10.9366019880537
"n13",2,7.47236745558962
"n13",2,12.2456422896643
"n13",2,12.0899422657673
"n13",2,9.52820834595203
"n13",2,8.49992266089294
"n13",2,8.7886603463102
"n13",2,12.519774498819
"n13",2,7.0502934460966
"n13",2,8.3718214320661
"n13",2,8.96842499365044
"n13",2,8.41996284062919
"n13",2,12.9275303538366
"n13",2,10.7244639701046
"n13",2,7.57597667163041
"n13",2,11.8550207773784
"n13",2,9.43409346676853
"n13",2,11.5100300457781
"n13",2,11.6004225453528
"n13",2,9.27248140858281
"n13",2,11.8580645637387
"n13",2,9.84855916261579
"n13",2,3.37290211751291
"n13",2,12.3191274384574
"n13",2,9.53429976161721
"n13",2,9.95741649271332
"n13",2,8.15544986279009
"n13",2,10.2658835540439
"n13",2,9.01735212322643
"n13",2,12.7820342381638
"n13",2,16.1825044405877
"n13",2,10.7949682526563
"n13",2,10.699429611607
"n13",2,11.6934843095856
"n13",2,14.2046804037032
"n13",2,10.8481955009269
"n13",2,12.994657523152
"n13",2,10.4381537112211
"n13",2,12.4257706338687
"n13",2,9.99339869876046
"n13",2,13.6967516762862
"n13",2,9.0038854256067
"n13",2,11.2413747716704
"n13",2,11.8601070967008
"n13",2,10.9806558177474
"n13",2,9.24110100032765
"n13",2,8.83320913474503
"n13",2,10.8187578951431
"n13",2,12.6521262597229
"n13",2,10.5070143092436
"n13",2,13.712925609288
"n13",2,8.7935924966411
"n13",2,9.99309991153989
"n13",2,6.84722070214811
"n13",2,9.88850009114821
"n13",2,8.28506981113586
"n13",2,9.87108273199124
"n13",2,12.1404040471221
"n13",2,7.85288658753172
"n13",2,13.6076774533707
"n13",2,9.69347929932733
"n13",2,9.18344185490421
"n13",2,8.35171118731109
"n13",2,8.74217197508537
"n13",2,10.3760027816228
"n13",2,10.3927452341459
"n13",2,12.0243799472225
"n13",2,10.5792761762256
"n13",2,11.4321872936521
"n13",2,10.7414189418523
"n13",2,13.4701517373807
"n13",2,10.8198782839673
"n13",2,9.36450857967675
"n13",2,8.56098954488265
"n13",2,9.7587143606771
"n13",2,8.5559579185991
"n13",2,8.75746311621629
"n13",2,10.7333053661983
"n13",2,12.3716278719121
"n13",2,10.717538459963
"n13",2,10.0982570791328
"n13",2,10.6590016990878
"n13",2,9.3979749388712
"n13",2,11.0645850974612
"n13",2,11.1241261691519
"n13",2,11.2111567967857
"n13",2,14.0823596924781
"n13",2,12.9407735148049
"n13",2,13.588196932298
"n13",2,11.5173293145216
"n13",2,10.0503956957765
"n13",2,13.1455172120441
"n13",2,11.6508435698107
"n13",2,10.3070558879605
"n13",2,12.0183363051124
"n13",2,11.1944334769403
"n13",2,9.45572185338963
"n13",2,9.88190744342749
"n13",2,13.8003165582743
"n13",2,12.1342402497804
"n13",2,7.04897471052471
"n13",2,12.1400204516412
"n13",2,8.77862591174996
"n13",2,10.2988092273215
"n13",2,7.95988865901473
"n13",2,7.84719851792181
"n13",2,10.2172019003745
"n13",2,13.9350507947535
"n13",2,12.4241691508135
"n13",2,13.5802278131563
"n13",2,12.8513082524416
"n13",2,9.10940693931985
"n13",2,10.4477383286636
"n13",2,11.8433667377155
"n13",2,11.5750305271509
"n13",2,9.1887657003078
"n13",2,5.30340336212563
"n13",2,11.0226332680459
"n13",2,10.7029170619262
"n13",2,11.5671753241829
"n13",2,11.7140475655644
"n13",2,14.987682702243
"n13",2,6.77165301115446
"n13",2,9.62127705899809
"n13",2,12.224193745092
"n13",2,12.3144074309131
"n13",2,9.07280475602555
"n13",2,12.3224341709513
"n13",2,14.6313217574093
"n13",2,9.82439275114483
"n13",2,9.3380730535817
"n13",2,10.3544922142228
"n13",2,9.93057750759319
"n13",2,7.45674290320913
"n13",2,12.552370110067
"n13",2,14.0603025123004
"n13",2,11.8609215546458
"n13",2,12.6935632354737
"n13",2,14.4276331170684
"n13",2,8.48975432382156
"n13",2,12.1788863738753
"n13",2,10.7836942584742
"n13",2,13.3767126753247
"n13",2,10.3080572989458
"n13",2,13.1548785662663
"n13",2,8.59336033624344
"n13",2,6.2884125208936
"n13",2,10.2792053123897
"n13",2,11.3007870429178
"n13",2,10.904254670622
"n13",2,9.76674256890902
"n13",2,14.5022629012246
"n13",2,12.7374707626594
"n13",2,13.9541724032329
"n13",2,8.91721312220405
"n13",2,15.0516275792161
"n13",2,12.1818800906806
"n13",2,9.78997058471386
"n13",2,9.23170536905285
"n13",2,11.6856592729236
"n13",2,9.21809781578211
"n13",2,9.36862510139557
"n13",2,11.9762311419521
"n13",2,9.9112820255321
"n13",2,14.2432725610414
"n13",2,12.5780223862882
"n13",2,12.9272800087014
"n13",2,10.8180355805248
"n13",2,11.7041108087078
"n13",2,10.8465669568191
"n13",2,9.84895578405489
"n13",2,10.2015781474928
"n13",2,12.0173961181739
"n13",2,8.96716246923241
"n13",2,12.1665435895488
"n13",2,8.89066624943155
"n13",2,11.6476318861772
"n13",2,7.84943158014659
"n13",2,7.58090511493991
"n13",2,10.9258653331587
"n13",2,11.810137687225
"n13",2,10.2452020768168
"n13",2,12.5043555399969
"n13",2,9.73055369008722
"n13",2,7.49581398121345
"n13",2,12.5191192454064
"n13",2,11.1584482892718
"n13",2,10.4765918405389
"n13",2,8.65136189342656
"n13",2,8.67269530437605
"n13",2,11.4315632093331
"n13",2,9.44477371131775
"n13",2,10.6099735675752
"n13",2,9.91811779657888
"n13",2,11.2462783356235
"n13",2,8.38877489872101
"n13",2,13.4515612033409
"n13",2,11.012042419113
"n13",2,13.8186651428562
"n13",2,9.80251440372414
"n13",2,7.35163801586509
"n13",2,7.36649470665535
"n13",2,9.34326191219848
"n13",2,9.52098969198977
"n13",2,13.1002744236376
"n13",2,11.6396805017182
"n13",2,7.80754851177143
"n13",2,10.7347421686138
"n13",2,11.6279798421435
"n13",2,10.5729691725719
"n13",2,8.58925926312742
"n13",2,7.85175324886597
"n13",2,8.71675011095814
"n13",2,8.49620514582977
"n13",2,12.6174011806486
"n13",2,11.2583825824139
"n13",2,6.96587836917133
"n13",2,8.92701664895278
"n13",2,10.627008892391
"n13",2,10.0256677737233
"n13",2,8.70546359594981
"n13",2,11.2735718784543
"n13",2,13.0922812704065
"n13",2,9.82324565724106
"n13",2,13.5106425114808
"n13",2,9.40619112055084
"n13",2,10.3096051918701
"n13",2,12.6890757670816
"n13",2,8.90340070991619
"n13",2,10.2337350766322
"n13",2,13.1764305430859
"n13",2,9.73049656174665
"n13",2,9.18205153065454
"n13",2,8.24943275717581
"n13",2,8.97595836763244
"n13",2,9.24207240194509
"n13",2,11.1326428165465
"n13",2,11.35415168111
"n13",2,11.9919664590842
"n13",2,10.3774919784212
"n13",2,10.8780831668366
"n13",2,6.57520796832176
"n13",2,9.87079227826353
"n13",2,11.7346566544453
"n13",2,9.82892783292452
"n13",2,14.6955054144768
"n13",2,9.97909605172739
"n13",2,11.3474306671631
"n13",2,11.4828354581581
"n13",2,9.98768174023329
"n13",2,12.4493183485078
"n13",2,13.8173212020084
"n13",2,10.5937319209094
"n13",2,10.3159388401877
"n13",2,10.0702629734594
"n13",2,12.2862002465635
"n13",2,11.0991605342736
"n13",2,12.2754371696084
"n13",2,8.04444889604931
"n13",2,12.2874579603011
"n13",2,9.28420722919165
"n13",2,9.96764181887691
"n13",2,11.8221241009611
"n13",2,11.3149729084621
"n13",2,9.79081988603913
"n13",2,14.2286845908654
"n13",2,9.68445198029833
"n13",2,12.121366995523
"n13",2,11.9102595296653
"n13",2,12.4469651892431
"n13",2,11.497663690755
"n13",2,12.5787295660633
"n13",2,12.5203925942046
"n13",2,11.605966631522
"n13",2,13.3505079145183
"n13",2,10.3901216102809
"n13",2,12.3252453206935
"n13",2,8.99608898048466
"n13",2,9.67244631599684
"n13",2,13.4651569372649
"n13",2,9.42219353865719
"n13",2,12.0416330903952
"n13",2,13.8377251481207
"n13",2,13.4905646716389
"n13",2,10.4742215594468
"n13",2,11.4115241419282
"n13",2,8.94422582820316
"n13",2,13.9804512097314
"n13",2,11.0989506820112
"n13",2,12.5268654616839
"n13",2,9.69247118151959
"n13",2,11.7532938281835
"n13",2,12.3705537346553
"n13",2,10.2367145017106
"n13",2,12.240282282503
"n13",2,9.48529117619384
"n13",2,10.7695757540503
"n13",2,11.3041125433428
"n13",2,9.08353847750961
"n13",2,10.8503744954929
"n13",2,8.87621025003377
"n13",2,9.68634168648563
"n13",2,12.1355088038264
"n13",2,11.3356284894935
"n13",2,9.85681505567713
"n13",2,14.0626603121646
"n13",2,11.8039203011413
"n13",2,9.91010757789443
"n13",2,7.45054203109276
"n13",2,12.4746496408371
"n13",2,8.3267926089058
"n13",2,11.0460808039904
"n13",2,8.26600494420933
"n13",2,8.71243465187597
"n13",2,8.52961363882506
"n13",2,14.1765468072292
"n13",2,11.7871652230764
"n13",2,10.2732627345487
"n13",2,11.3004636438737
"n13",2,11.5525819381217
"n13",2,13.1653420156259
"n13",2,7.52020639395455
"n13",2,13.8406818832706
"n13",2,11.7919746033379
"n13",2,10.5969972676104
"n13",2,5.95018090834187
"n13",2,11.2517696222649
"n13",2,11.2171878420435
"n13",2,11.9830331180428
"n13",2,10.1184022857712
"n13",2,9.45902539348365
"n13",2,8.24223110561586
"n13",2,7.09070608983998
"n13",2,11.5581623689572
"n13",2,10.5192979155342
"n13",2,8.52921458448247
"n13",2,11.9842031645323
"n13",2,10.6481284875194
"n13",2,11.1016900321709
"n13",2,11.0836378533642
"n13",2,5.34730958538775
"n13",2,10.2601732462155
"n13",2,11.4301111046393
"n13",2,10.50457743647
"n13",2,10.5302565948957
"n13",2,6.72817780633843
"n13",2,8.69045024197156
"n13",2,9.59185579573215
"n13",2,10.86211937082
"n13",2,10.3062182523704
"n13",2,10.8953264910305
"n13",2,10.6302441630358
"n13",2,9.92989253959109
"n13",2,9.43281872896955
"n13",2,9.13393564462954
"n13",2,15.1357058201115
"n13",2,10.2217751928281
"n13",2,10.0873535252016
"n13",2,11.9422838550238
"n13",2,13.9132050368332
"n13",2,10.8175143745701
"n13",2,11.3117491552701
"n13",2,12.8897205313421
"n13",2,10.1255966006173
"n13",2,9.23590585095078
"n13",2,11.7948964908645
"n13",2,7.18452703033114
"n13",2,9.53177630134435
"n13",2,9.38549043517147
"n13",2,7.97029528537173
"n13",2,10.1330290881216
"n13",2,13.5834758485439
"n13",2,13.746038191926
"n13",2,13.0892320036255
"n13",2,11.652203706105
"n13",2,8.7134599285777
"n13",2,8.78143531770218
"n13",2,8.68245212798811
"n13",2,9.04404612733692
"n13",2,11.8951382295943
"n13",2,8.64498845859952
"n13",2,8.6076937599989
"n13",2,11.0802479651454
"n13",2,8.30468575021032
"n13",2,10.944032170267
"n13",2,10.7032322653769
"n13",2,12.0754554945462
"n13",2,9.13996329549318
"n13",2,13.7901901645289
"n13",2,11.6957570550802
"n13",2,14.0145572381559
"n13",2,11.608226313189
"n13",2,8.8957759787391
"n13",2,11.0099768136813
"n13",2,12.625131624744
"n13",2,12.1245712832639
"n13",2,6.26685713038727
"n13",2,9.37628767242228
"n13",2,10.7388576656999
"n13",2,11.7398617513245
"n13",2,12.5219682325237
"n13",2,15.9180888173029
"n13",2,8.77296705678038
"n13",2,9.75934692920227
"n13",2,10.5089115536749
"n13",2,12.3655148431614
"n13",2,10.1902837413757
"n13",2,11.2577717646969
"n13",2,5.62115392280493
"n13",2,10.8188221758292
"n13",2,10.7888712729583
"n13",2,13.6257237460599
"n13",2,7.22560933994993
"n13",2,10.6099308024383
"n13",2,8.64791661407173
"n13",2,8.29903213979746
"n13",2,10.9742837740572
"n13",2,12.301165223195
"n13",2,11.5717992757214
"n13",2,12.605006293519
"n13",2,8.71517877963629
"n13",2,12.0090766702494
"n13",2,15.892175128434
"n13",2,15.4770123076674
"n13",2,9.06629673020875
"n13",2,9.59048389364011
"n13",2,10.4391173023959
"n13",2,10.8607924660796
"n13",2,10.4576379516668
"n13",2,10.596692292027
"n13",2,9.48300303973201
"n13",2,9.27655408574164
"n13",2,10.3756117278405
"n13",2,10.4209796480921
"n13",2,13.0758716618112
"n13",2,8.39454428836112
"n13",2,12.6626717578446
"n13",2,9.03408998458951
"n13",2,9.56694024583729
"n13",2,13.0549826672592
"n13",2,13.903953262805
"n13",2,10.6660595127795
"n13",2,7.15217567812175
"n13",2,11.6702471850673
"n13",2,9.85242324664796
"n13",2,9.10891044930954
"n13",2,12.3285172235406
"n13",2,9.25458913173757
"n13",2,10.6712649611304
"n13",2,9.67126028672699
"n13",2,10.5324311503416
"n13",2,10.5808788886379
"n13",2,10.9854758214045
"n13",2,9.17594990455865
"n13",2,11.0637924503739
"n13",2,9.50682023003889
"n13",2,13.4087090252102
"n13",2,7.66427038244262
"n13",2,7.50599064862097
"n13",2,11.0104491583146
"n13",2,8.64242250302237
"n13",2,10.2069206158218
"n13",2,10.503310138166
"n13",2,9.22021986880402
"n13",2,11.1021691642789
"n13",2,9.77867168810242
"n13",2,8.9660368131218
"n13",2,11.4013376897188
"n13",2,10.2770865664605
"n13",2,9.76821813820997
"n13",2,10.84077152071
"n13",2,12.8895195840522
"n13",2,10.1846243577948
"n13",2,9.2794042410406
"n13",2,11.5244185439777
"n13",2,10.1411582290639
"n13",2,8.20748890351306
"n13",2,9.35367530651452
"n13",2,11.7180892078538
"n13",2,13.445862181822
"n13",2,9.11455074709565
"n13",2,10.4101721089877
"n13",2,10.9130297390589
"n13",2,8.28461108035425
"n13",2,10.9945806885696
"n13",2,12.4939701542882
"n13",2,9.2691662121433
"n13",2,10.9091766849212
"n13",2,12.625929537215
"n13",2,7.44535905622049
"n13",2,8.99283230402773
"n13",2,12.376161556657
"n13",2,7.89951520508172
"n13",2,10.1818429427754
"n13",2,14.6850366232662
"n13",2,11.5931756907681
"n13",2,11.4801512289038
"n13",2,8.64446788886424
"n13",2,7.11706917943663
"n13",2,10.1903501704481
"n13",2,8.99824239434689
"n13",2,8.19446534484535
"n13",2,11.6144784043109
"n13",2,8.09634064978184
"n13",2,8.99814172781321
"n13",2,12.0391349379387
"n13",2,10.9649475338539
"n13",2,10.101238014736
"n13",2,10.6290768503207
"n13",2,11.3959442500165
"n13",2,12.8596308301933
"n13",2,10.746376539857
"n13",2,12.3647592383851
"n13",2,12.0374112436086
"n13",2,8.00671113046567
"n13",2,10.4563448939364
"n13",2,9.55161925633573
"n13",2,13.2448553498268
"n13",2,10.6736198839417
"n13",2,12.9031224196442
"n13",2,11.3988442592731
"n13",2,12.2819918874224
"n13",2,8.73112271987347
"n13",2,6.76145329769233
"n13",2,12.6775627040161
"n13",2,11.6751129512673
"n13",2,13.7251821854526
"n13",2,8.33765543540149
"n13",2,9.45955499484583
"n13",2,15.4569467297123
"n13",2,5.37245149330173
"n13",2,11.2389258825488
"n13",2,10.8449414783492
"n13",2,11.0048855811428
"n13",2,9.36063704738754
"n13",2,5.84634123736145
"n13",2,13.1445982475487
"n13",2,11.1209069035409
"n13",2,9.08751801298972
"n13",2,10.5193724186785
"n13",2,13.3806246991979
"n13",2,10.8386499929736
"n13",2,10.198744680767
"n13",2,9.78056454893047
"n13",2,11.8630459671282
"n13",2,11.7207864735461
"n13",2,8.25729116944185
"n13",2,9.41621684755647
"n13",2,9.59787105201781
"n13",2,10.167758483608
"n13",2,10.3735750720089
"n13",2,10.0835589268233
"n13",2,11.1968106790441
"n13",2,7.7714557786165
"n13",2,10.030472234477
"n13",2,13.7889811094621
"n13",2,12.206892589782
"n13",2,13.9176227066246
"n13",2,10.9777285399363
"n13",2,7.73923073491602
"n13",2,10.5937560856133
"n13",2,6.60387620075052
"n13",2,8.94119498902672
"n13",2,8.81559436018207
"n13",2,9.53892574040433
"n13",2,13.7408758325477
"n13",2,9.81561031268407
"n13",2,10.4686632800343
"n13",2,9.4894372921987
"n13",2,9.71434102119687
"n13",2,9.98554512900786
"n13",2,7.52364626500215
"n13",2,12.0025897877057
"n13",2,8.39535047933964
"n13",2,12.3044472913736
"n13",2,11.0911981832123
"n13",2,15.3849962264638
"n13",2,7.59684217838499
"n13",2,7.54797478832587
"n13",2,8.46997353003413
"n13",2,16.7872637216428
"n13",2,13.2114136077323
"n13",2,10.1117854374835
"n13",2,12.5840746605227
"n13",2,13.4527338998298
"n13",2,11.3984016785707
"n13",2,9.45973445185225
"n13",2,10.986077836819
"n13",2,12.1001359593422
"n13",2,8.74641876311428
"n13",2,9.05636632316052
"n13",2,10.1322253880739
"n13",2,9.06287344508128
"n13",2,9.38541912045019
"n13",2,7.32574798511261
"n13",2,8.1260266604271
"n13",2,9.56414334593068
"n13",2,9.16219027043196
"n13",2,14.5949003523089
"n13",2,10.3119703265285
"n13",2,10.9848447316935
"n13",2,11.2837986127976
"n13",2,13.7103411767669
"n13",2,10.6674845023713
"n13",2,8.00693080424799
"n13",2,10.381273363219
"n13",2,10.2730386543375
"n13",2,12.077443711795
"n13",2,9.18938177049929
"n13",2,13.5986454074775
"n13",2,10.5429645712119
"n13",2,11.3796055436021
"n13",2,11.946239976116
"n13",2,10.9066819776103
"n13",2,8.60678897840756
"n13",2,11.945731716929
"n13",2,11.7328015399849
"n13",2,12.4541728761881
"n13",2,13.4994094772218
"n13",2,8.26915231334949
"n13",2,14.4050703370119
"n13",2,11.0740222605768
"n13",2,14.0707895767439
"n13",2,10.6665075723042
"n13",2,8.87761014434256
"n13",2,8.77209028500251
"n14",1,0.286312571534918
"n14",1,1.17178978290312
"n14",1,-0.0220677187864231
"n14",1,0.62076622985573
"n14",1,-0.235781520349791
"n14",1,0.0672085666635157
"n14",1,1.56848976674293
"n14",1,-0.342436852727843
"n14",1,0.68789748908799
"n14",1,0.462937195880995
"n14",1,-0.873114036844971
"n14",2,1.85317312776518
"n14",2,1.55049396266628
